Shop Name,Reviews,Address,Phone,Instagram,Facebook,TikTok,Website,City,State,Country,Email,Rating,Scraped At
Patron Saints Tattoo,74,"18805 SE McLoughlin Blvd, Portland, OR 97267",503) 882-8415,https://www.instagram.com/patronsaintstattoo,https://www.facebook.com/p,https://www.tiktok.com/@evergreatestph,http://patronsaintstattoo.com,Oregon City,OR,USA,Zacharyrip@yahoo.com; sebastian@aldusleaf.org,5.0,2026-06-16 23:30:59
Graveyard Tattoos,106,"9235 SE Clackamas Rd, Clackamas, OR 97015",503) 655-0200,https://www.instagram.com/popular,https://www.facebook.com/media,https://www.tiktok.com/@its.connor.logan,http://www.graveyardtattoos.com,Oregon City,OR,USA,N/A,4.8,2026-06-16 23:32:14
Established Ink Tattoo,64,"15010 SE McLoughlin Blvd #4, Milwaukie, OR 97267",503) 484-4473,N/A,https://www.facebook.com/Established-Ink-Tattoo-212628125467975,https://www.tiktok.com/@layedink,https://www.facebook.com/Established-Ink-Tattoo-212628125467975,Oregon City,OR,USA,N/A,0,2026-06-16 23:34:12
Saltwater Tattoo Collective,12,"34950 Brooten Rd, Cloverdale, OR 97112",503) 437-4781,https://instagram.com/tattoosbyjessward,https://www.facebook.com/p,https://www.tiktok.com/@emscottla,https://www.tattoosbyjessward.com,Pacific City,OR,USA,N/A,5.0,2026-06-16 23:36:06
Suite D Tattoo,3,"35170 Brooten Rd Suite D, Pacific City, OR 97135",541) 921-1935,N/A,https://www.facebook.com/SuiteDTattooPC,https://www.tiktok.com/@let_marcelino,http://www.suitedtattoo.com,Pacific City,OR,USA,N/A,5.0,2026-06-16 23:37:06
Leaf & Lily Tattoo,26,"106 Depot St, Rogue River, OR 97537",N/A,https://www.instagram.com/p,https://www.facebook.com/groups,https://www.tiktok.com/@darkwatertattooshopny,http://leafandlily.ink,Paisley,OR,USA,N/A,5.0,2026-06-16 23:39:09
Lucky Supreme Tattoo,156,"512 Main St, Oregon City, OR 97045",503) 785-3750,https://www.instagram.com/lucky_supreme_tattoo,https://www.facebook.com/LuckySupremeTattoo,https://www.tiktok.com/@tattoobymeg,N/A,Paisley,OR,USA,N/A,4.9,2026-06-16 23:40:02
Cascade Tattoo Company (Hanks Family Tattoo),169,"409 Lincoln St #6, The Dalles, OR 97058",808) 255-1624,N/A,http://www.facebook.com/hanksfamilytattooco,N/A,http://www.facebook.com/hanksfamilytattooco,Paisley,OR,USA,N/A,5.0,2026-06-16 23:41:21
Pussycat Tattoo,64,"17052 SE McLoughlin Blvd, Milwaukie, OR 97267",503) 786-8090,https://www.instagram.com/pusssycattattoo,https://www.facebook.com/Pussycat-Tattoo-127975257222799,https://www.tiktok.com/@rubymayquilter,https://pussycattattoo.com,Paisley,OR,USA,customtattooforyou@gmail.com,5.0,2026-06-16 23:42:37
Suite D Tattoo,3,"35170 Brooten Rd Suite D, Pacific City, OR 97135",541) 921-1935,N/A,https://www.facebook.com/SuiteDTattooPC,https://www.tiktok.com/@ladefaction,http://www.suitedtattoo.com,Paisley,OR,USA,N/A,5.0,2026-06-16 23:43:31
Bigtime Walk-In Tattoo,259,"3949 N Williams Ave, Portland, OR 97227",503) 265-8146,https://www.instagram.com/bigtimetattoopdx,N/A,N/A,https://bigtimepdx.com,Paisley,OR,USA,info@bigtimepdx.com; tysondraws@yahoo.com; user@domain.com,4.9,2026-06-16 23:45:52
PermaGrafix Tattoo,61,"2217 Santiam Hwy SE, Albany, OR 97322",541) 990-0826,https://www.instagram.com/p,https://www.facebook.com/permagrafixtattoo,https://www.tiktok.com/@permagrafix,http://www.permagrafix.com,Paisley,OR,USA,N/A,4.5,2026-06-16 23:46:49
Dependable Tattoo,170,"120 E Main St, Medford, OR 97501",541) 690-1439,https://instagram.com/dependabletattoo,http://facebook.com/dependabletattoo,https://www.tiktok.com/@inkedabroad,http://www.dependabletattoo.com,Paisley,OR,USA,info@dependabletattoo.com,4.4,2026-06-16 23:47:48
Atlas Tattoo Studio,297,"4543 N Albina Ave, Portland, OR 97217",503) 281-7499,https://www.instagram.com/atlastattoo,N/A,https://www.tiktok.com/@meli_wolf_ttt,http://www.atlastattoo.com,Paisley,OR,USA,user@domain.com,4.8,2026-06-16 23:49:00
Family Tradition,73,"1214 NW 21st Ave, Portland, OR 97209",503) 893-2689,https://www.instagram.com/wix,https://www.facebook.com/ShawnJohnson,https://www.tiktok.com/@sunnyblacckk,http://www.familytradition.co,Paisley,OR,USA,collincsmith@gmail.com,5.0,2026-06-16 23:51:26
Hood River Tattoo,16,"209 Oak St Unit 204, Hood River, OR 97031",541) 490-2775,https://www.instagram.com/hoodrivertattoo,https://www.facebook.com/hoodrivertattoo,N/A,http://hoodrivertattoo.com,Parkdale,OR,USA,hoodrivertattoo@gmail.com,4.5,2026-06-16 23:54:43
Walk In Tattoos Hood River,43,"202 Cascade Ave # F, Hood River, OR 97031",541) 399-7572,https://www.instagram.com/walk.in.tattoos.hoodriver,https://www.facebook.com/groups,N/A,N/A,Parkdale,OR,USA,N/A,4.8,2026-06-16 23:55:42
Society Tattoo & Piercing,20,"307 Oak St, Hood River, OR 97031",509) 310-8494,https://www.instagram.com/vagaropro,https://www.facebook.com/vagaropro,https://www.tiktok.com/@jaylegendtattoos,https://www.vagaro.com/societypiercing,Parkdale,OR,USA,N/A,4.4,2026-06-16 23:56:49
Cascade Tattoo Company (Hanks Family Tattoo),169,"409 Lincoln St #6, The Dalles, OR 97058",808) 255-1624,https://www.instagram.com/p,http://www.facebook.com/hanksfamilytattooco,N/A,http://www.facebook.com/hanksfamilytattooco,Parkdale,OR,USA,N/A,5.0,2026-06-16 23:58:31
Evolution Tattoo Gallery LLC,125,"149 E Columbia River Hwy, Troutdale, OR 97060",503) 328-8704,https://www.instagram.com/evolutiontattoogallery,https://www.facebook.com/evolutiontattoogallery,N/A,http://evolutiontattoogallery.com,Parkdale,OR,USA,N/A,0,2026-06-17 00:01:30
Inked Aesthetics LLC,0,"116 3rd St Ste 201, Hood River, OR 97031",541) 705-7127,https://www.instagram.com/vagaropro,https://www.facebook.com/vagaropro,https://www.tiktok.com/@inkedaestheticsbysam,https://www.vagaro.com/inkedaestheticsllc,Parkdale,OR,USA,N/A,0,2026-06-17 00:03:27
Heiser Tattoo and Artistry,12,"113 E 2nd St Unit B, The Dalles, OR 97058",541) 980-7905,https://www.instagram.com/heiser_tattoos,https://www.facebook.com/jon.heiser1,https://www.tiktok.com/@thelindsaygoodwin,http://heiser-tattoo-and-artistry.wsite.top,Parkdale,OR,USA,N/A,5.0,2026-06-17 00:04:41
Under the skin tattoo,14,"1819 Cascade Ave #2, Hood River, OR 97031",N/A,N/A,https://www.facebook.com/UnderTheSkinTattooandPiercing,https://www.tiktok.com/@emokingpin,https://www.facebook.com/UnderTheSkinTattooandPiercing,Parkdale,OR,USA,N/A,5.0,2026-06-17 00:05:46
TRUE GRIT TATTOO,18,"1741 SW Court Ave, Pendleton, OR 97801",971) 985-5002,N/A,http://www.facebook.com/truegritpendleton,https://www.tiktok.com/@true.grit.tattoo,http://www.facebook.com/truegritpendleton,Pendleton,OR,USA,N/A,4.8,2026-06-17 00:07:39
Lighter shade of grey,17,"415 S Main St, Pendleton, OR 97801",541) 970-4109,N/A,https://www.facebook.com/Lighter-Shade-of-Grey-107985491963172,https://www.tiktok.com/@tatechtips,https://www.facebook.com/Lighter-Shade-of-Grey-107985491963172,Pendleton,OR,USA,N/A,4.5,2026-06-17 00:08:49
Lucky Tiger Tattoo,35,"1333 Main St, Philomath, OR 97370",541) 929-6666,https://www.instagram.com/luckytigertattooparlor,N/A,https://www.tiktok.com/@lucky.tiger.tattoo,https://www.instagram.com/luckytigertattooparlor,Philomath,OR,USA,N/A,4.6,2026-06-17 00:11:18
Yattoo Tattoo,1,"1333 Main St, Philomath, OR 97370",541) 602-2036,https://www.instagram.com/yattoo_dan,N/A,https://www.tiktok.com/@scm_ink,https://www.danielstowers.com,Philomath,OR,USA,Yattooart@gmail.com; user@domain.com; yattooart@gmail.com,0,2026-06-17 00:13:36
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,https://www.instagram.com/justin_d_crossovertattoo_art,https://www.facebook.com/crossovertattoostudio,https://www.tiktok.com/@dean.hopkins_,http://crossovertattoostudio.com,Philomath,OR,USA,cross_over_tattoo@yahoo.com,0,2026-06-17 00:14:46
Sea Tramp Tattoo Co walkins after 4,115,"1339 SE 8th Ave, Portland, OR 97214",503) 224-4668,https://www.instagram.com/seatramptattoo,https://www.facebook.com/seatramptattoocompany,https://www.tiktok.com/@reallygoodsoup,http://www.seatramptattoo.com,Phoenix,OR,USA,231-9784seatramptattoo@yahoo.com; seatramptattoo@yahoo.com,4.7,2026-06-17 00:16:34
Pacific northwest tattoo collective,127,"39400 Pioneer Blvd #5, Sandy, OR 97055",503) 482-0165,https://www.instagram.com/pnw_tattoo_collective,https://www.facebook.com/pnwtattoos,https://www.tiktok.com/@hails.tattoos,http://www.pnwtattoos.com,Phoenix,OR,USA,N/A,4.9,2026-06-17 00:19:05
Hood River Tattoo,16,"209 Oak St Unit 204, Hood River, OR 97031",541) 490-2775,https://www.instagram.com/hoodrivertattoo,https://www.facebook.com/hoodrivertattoo,N/A,http://hoodrivertattoo.com,Phoenix,OR,USA,hoodrivertattoo@gmail.com,4.5,2026-06-17 00:23:06
Floating Lotus Tattoo Studio,40,"833 SE Main St #104, Portland, OR 97214",503) 807-7863,https://www.instagram.com/floatinglotustattoostudio,https://www.facebook.com/p,https://www.tiktok.com/@pintadontattoo,http://www.floatinglotustattoo.com,Phoenix,OR,USA,N/A,0,2026-06-17 00:25:41
Walk In Tattoos Hood River,43,"202 Cascade Ave # F, Hood River, OR 97031",541) 399-7572,https://www.instagram.com/walk.in.tattoos.hoodriver,https://www.facebook.com/p,N/A,N/A,Phoenix,OR,USA,N/A,4.8,2026-06-17 00:27:21
Gold Star Tattoo,33,"41 SW D St Ste 102, Madras, OR 97741",541) 699-1155,https://www.instagram.com/gold_star_tattoo,https://www.facebook.com/p,https://www.tiktok.com/@tattoomaster.1312,http://goldstartattooco.com,Phoenix,OR,USA,N/A,0,2026-06-17 00:28:57
High Desert Ink,101,"308 NW 6th St, Redmond, OR 97756",541) 728-4370,https://www.instagram.com/desertinkstudios,https://www.facebook.com/desertinktatt,https://www.tiktok.com/@honeyinkz,https://www.highdesertink.com,Phoenix,OR,USA,N/A,4.6,2026-06-17 00:43:53
Lucky Supreme Tattoo,156,"512 Main St, Oregon City, OR 97045",503) 785-3750,https://www.instagram.com/lucky_supreme_tattoo,https://www.facebook.com/LuckySupremeTattoo,https://www.tiktok.com/@tattoobymeg,N/A,Prairie City,OR,USA,N/A,0,2026-06-17 00:53:10
Skin City Tattoo and Body Piercing,1503,"11945 SW Pacific Hwy #102, Tigard, OR 97223",503) 624-1719,https://www.instagram.com/skincitytigard,N/A,http://tiktok.com/@skincitytigard,http://www.skincitytattoos.com,Prairie City,OR,USA,skincity@hotmail.com; user@domain.com,4.8,2026-06-17 00:58:28
Expozed Ink LLC,55,"333 Broadway St suite a, Estacada, OR 97023",971) 506-4142,N/A,N/A,N/A,N/A,Prairie City,OR,USA,N/A,4.7,2026-06-17 01:01:52
Pussycat Tattoo,64,"17052 SE McLoughlin Blvd, Milwaukie, OR 97267",503) 786-8090,https://www.instagram.com/pusssycattattoo,https://www.facebook.com/Pussycat-Tattoo-127975257222799,https://www.tiktok.com/@rubymayquilter,https://pussycattattoo.com,Prairie City,OR,USA,customtattooforyou@gmail.com,5.0,2026-06-17 01:06:16
Hood River Tattoo,16,"209 Oak St Unit 204, Hood River, OR 97031",541) 490-2775,N/A,N/A,N/A,http://hoodrivertattoo.com,Prairie City,OR,USA,N/A,4.5,2026-06-17 01:10:09
Society Tattoo & Piercing,20,"307 Oak St, Hood River, OR 97031",509) 310-8494,https://www.instagram.com/vagaropro,https://www.facebook.com/vagaropro,https://www.tiktok.com/@jaylegendtattoos,https://www.vagaro.com/societypiercing,Prairie City,OR,USA,N/A,4.4,2026-06-17 01:13:18
Jaded Soul’s Living Art Tattoo,334,"25 NW 1st St, Gresham, OR 97030",503) 492-6420,https://www.instagram.com/jadedsoulslivingarttattoo,http://www.facebook.com/pages,https://www.tiktok.com/@gabedesimone337,http://www.jadedsoultattoo.com,Prairie City,OR,USA,Tattoogresham@gmail.com; tattoogresham@gmail.com,4.5,2026-06-17 01:14:44
Walk In Tattoos Hood River,43,"202 Cascade Ave # F, Hood River, OR 97031",541) 399-7572,N/A,N/A,N/A,N/A,Prairie City,OR,USA,N/A,4.8,2026-06-17 01:16:05
Night City Tattoo,20,"2609 Pacific Ave, Forest Grove, OR 97116",971) 238-3748,https://www.instagram.com/nightcitytattoo,https://www.facebook.com/groups,https://www.tiktok.com/@nightcitytattoos,http://nightcitytattoo.com,Prairie City,OR,USA,N/A,5.0,2026-06-17 01:17:15
Milwaukie Tattoo Co,177,"10387 SE Main St, Milwaukie, OR 97222",971) 403-6766,https://www.instagram.com/milwaukietattoo,https://www.facebook.com/groups,https://www.tiktok.com/@t.c.tattoo,http://www.milwaukietattoo.com,Prairie City,OR,USA,N/A,4.4,2026-06-17 01:19:33
Stay True Tattoo,109,"2600 NW U.S. 101 E, Lincoln City, OR 97367",541) 364-1084,http://instagram.com/staytruelincolncity,N/A,https://www.tiktok.com/@ink.sick23,https://www.staytruelincolncity.com,Prairie City,OR,USA,contact@staytruelincolncity.com; staytruelincolncity@gmail.com; user@domain.com,4.9,2026-06-17 01:21:26
Tinta Tattoo,40,"10 N Platt Ave, Eagle Point, OR 97524",541) 816-2299,https://www.instagram.com/blusteelstudio,https://www.facebook.com/Tintatattooep,https://www.tiktok.com/@tattoounleashed,https://blusteelstudio.com,Prairie City,OR,USA,N/A,5.0,2026-06-17 01:25:18
Monolith Tattoo & Piercing,650,"61470 S Hwy 97 #3a, Bend, OR 97702",541) 647-2347,https://www.instagram.com/monolith_tattoo_studio,https://www.facebook.com/monolithtattoo,https://www.tiktok.com/@dirtyolepigpen,http://www.monolithtattoostudio.com,Prairie City,OR,USA,N/A,4.8,2026-06-17 01:27:37
Greener Grass Tattoos (formerly Sailor Selkie's),49,"1611 Virginia Ave #163, North Bend, OR 97459",458) 280-0427,https://www.instagram.com/greenergrasstattoos,https://www.facebook.com/p,https://www.tiktok.com/@grayhairandtattoos,N/A,Prairie City,OR,USA,N/A,4.9,2026-06-17 01:28:29
Star Tattoo,48,"14110 SE McLoughlin Blvd, Milwaukie, OR 97267",503) 653-5679,https://www.instagram.com/popular,https://www.facebook.com/groups,https://www.tiktok.com/@astartattoos,N/A,Prairie City,OR,USA,N/A,4.9,2026-06-17 01:30:50
Ötzi Tattoo School,14,"178 W Main St, Eagle Point, OR 97524",541) 930-9121,N/A,N/A,N/A,https://otzinetwork.com,Prairie City,OR,USA,N/A,5.0,2026-06-17 01:33:52
Irieized Tattoo and Fine Arts,12,"345 N Bartlett St STE 103, Medford, OR 97501",541) 841-0302,https://www.instagram.com/iriejohns,https://www.facebook.com/Irieizedtattoo,https://www.tiktok.com/@irieized,http://irieized.com,Prairie City,OR,USA,filler@godaddy.com; lemonad@jovanny.ru,5.0,2026-06-17 01:35:40
Blu Steel Studio,47,"1585 Siskiyou Blvd, Medford, OR 97504",541) 930-9122,N/A,N/A,N/A,https://www.blusteelstudio.com,Prairie City,OR,USA,N/A,4.7,2026-06-17 01:39:31
Steadfast Tattoo Co.,52,"655 NW Greenwood Ave Ste 3, Redmond, OR 97756",458) 600-9804,N/A,N/A,N/A,https://steadfasttattoocompany.com,Redmond,OR,USA,N/A,5.0,2026-06-17 01:48:14
Four Flames Tattoo Studio,95,"2905 S Hwy 97 Ste 110, Redmond, OR 97756",541) 930-4224,https://www.instagram.com/four_flames_tattoo,N/A,https://www.tiktok.com/@alex78082,http://www.fourflamestattoo.com,Redmond,OR,USA,user@domain.com,4.9,2026-06-17 01:49:32
Thornbird Tattoo Studio,80,"1604 S Hwy 97 #5, Redmond, OR 97756",541) 390-8609,https://www.instagram.com/thornbird_tattoo,N/A,N/A,https://www.thornbirdtattoo.com,Redmond,OR,USA,user@domain.com,5.0,2026-06-17 01:51:01
High Desert Ink,101,"308 NW 6th St, Redmond, OR 97756",541) 728-4370,https://www.instagram.com/desertinkstudios,https://www.facebook.com/p,https://www.tiktok.com/@honeyinkz,https://www.highdesertink.com,Redmond,OR,USA,N/A,4.6,2026-06-17 01:52:36
Shadow Caster Tattoo,4,"613 SW Cascade Ave #1, Redmond, OR 97756",541) 316-0708,https://www.instagram.com/shadowcastertatoo,https://www.facebook.com/shadowcastertattoo,https://www.tiktok.com/@edenbodyartstudios,http://www.shadowcastertattoo.com,Redmond,OR,USA,ShadowCasterTattoo@gmail.com,5.0,2026-06-17 01:54:42
Backdoor Studios,48,"next to the Clocktower Pub, 2757 NW 7th St, Redmond, OR 97756",541) 706-0607,N/A,N/A,N/A,N/A,Redmond,OR,USA,N/A,4.5,2026-06-17 01:57:37
Trend Kill Body Piercing,648,"508 SW 6th St, Redmond, OR 97756",541) 504-0406,https://www.instagram.com/trendkillbodypiercing,https://www.facebook.com/TrendKillOregon,N/A,http://www.trendkilloregon.com,Redmond,OR,USA,N/A,4.7,2026-06-17 02:00:31
Vix Mobile Ink,34,"308.5 NW 6th St, Redmond, OR 97756",541) 728-4370,https://www.instagram.com/p,https://www.facebook.com/vixmobileink,https://www.tiktok.com/@missdraway_,https://www.facebook.com/vixmobileink,Redmond,OR,USA,N/A,5.0,2026-06-17 02:05:40
Bombshell Beauty Salon,94,"1116 SW Obsidian Ave, Redmond, OR 97756",541) 610-7948,N/A,N/A,N/A,https://linktr.ee/bombshellredmond,Redmond,OR,USA,N/A,4.9,2026-06-17 02:08:02
EPIC INK Tattoo (Oregon),319,"450 S Central Ave, Medford, OR 97501",541) 944-5433,N/A,N/A,N/A,http://www.epicink.com,Riddle,OR,USA,N/A,4.8,2026-06-17 02:13:58
Silver n' Stone Tattoos,86,"109 W Main St, Rogue River, OR 97537",458) 212-1165,https://www.instagram.com/silver.n.stonetattoos,https://www.facebook.com/silver.n.stonetattoos,https://www.tiktok.com/@silver.n.stonetattoos,https://venue.ink/@silvernstonetattoo,Riddle,OR,USA,N/A,5.0,2026-06-17 02:16:17
Leaf & Lily Tattoo,26,"106 Depot St, Rogue River, OR 97537",N/A,N/A,N/A,N/A,http://leafandlily.ink,Riddle,OR,USA,N/A,5.0,2026-06-17 02:18:21
Ashe Tattoo Collective,63,"682 S Main St, Myrtle Creek, OR 97457",N/A,N/A,N/A,N/A,N/A,Riddle,OR,USA,N/A,4.4,2026-06-17 02:23:19
Oblivion art,9,"17 S Platt St suite a, Eagle Point, OR 97524",541) 951-0895,https://www.instagram.com/oblivionwest,https://www.facebook.com/pages,https://www.tiktok.com/@snip_art,https://oblivionart.com,Riddle,OR,USA,wweeiihhuuaanngg@gmail.com,0,2026-06-17 02:31:31
Inspired Ink Tattoo Studio,34,"450 OR-42, Coquille, OR 97423",N/A,N/A,N/A,N/A,http://inspiredinkcoquille.com,Riddle,OR,USA,N/A,0,2026-06-17 02:34:16
Link River Tattoo,30,"706 Main St Ste A, Klamath Falls, OR 97601",N/A,N/A,N/A,N/A,N/A,Riddle,OR,USA,N/A,0,2026-06-17 02:39:01
EPIC INK Tattoo (Oregon),319,"450 S Central Ave, Medford, OR 97501",541) 944-5433,N/A,N/A,N/A,http://www.epicink.com,Ruch,OR,USA,N/A,4.8,2026-06-17 02:43:38
Leaf & Lily Tattoo,26,"106 Depot St, Rogue River, OR 97537",N/A,N/A,N/A,N/A,http://leafandlily.ink,Ruch,OR,USA,N/A,5.0,2026-06-17 02:45:23
Silver n' Stone Tattoos,86,"109 W Main St, Rogue River, OR 97537",458) 212-1165,https://www.instagram.com/the.tattooed.cowgirl,https://www.facebook.com/silver.n.stonetattoos,https://www.tiktok.com/@silver.n.stonetattoos,https://venue.ink/@silvernstonetattoo,Ruch,OR,USA,silvernstonetattoostudio@gmail.com,5.0,2026-06-17 02:47:12
Rogue Tattoo,183,"1050 Crater Lake Ave Ste d, Medford, OR 97504",541) 622-8119,https://www.instagram.com/roguetattoo1050,https://www.facebook.com/RogueTattoos,https://www.tiktok.com/@matsy__,N/A,Ruch,OR,USA,N/A,4.7,2026-06-17 02:49:09
Sweetwater Collective,120,"314 S Holly St, Medford, OR 97501",541) 702-2439,https://www.instagram.com/sweetwatercollective,N/A,https://www.tiktok.com/@hardlorepod,http://www.sweetwatertattoos.com,Ruch,OR,USA,Anglloart@gmail.com; jonsteentattoos@gmail.com; rosstattoos@gmail.com; sweetwatercollective@gmail.com; user@domain.com,4.8,2026-06-17 02:50:40
Off The Grid Tattoo,442,"890 Biddle Rd, Medford, OR 97504",541) 622-9666,https://www.instagram.com/offthegridtattoo2024,https://www.facebook.com/p,https://www.tiktok.com/@gustavxabreu,http://www.offthegridtattoos.com,Ruch,OR,USA,Dreamr1777@gmail.con,5.0,2026-06-17 02:52:07
Juniper Tattoo Company,47,"73 N 1st St, Central Point, OR 97502",541) 665-8120,http://instagram.com/junipertattooco,N/A,https://www.tiktok.com/@juniperdivine,https://www.junipertattooco.com,Ruch,OR,USA,info@junipertattooco.com; user@domain.com,5.0,2026-06-17 02:54:14
Saint Rose Tattoo,81,"16 N Riverside Ave #210, Medford, OR 97501",503) 462-2584,http://www.instagram.com/saintrosetattoos,N/A,https://www.tiktok.com/@ryangonzaga,http://www.instagram.com/saintrosetattoos,Ruch,OR,USA,N/A,4.9,2026-06-17 02:55:29
Rarity Ink,11,"342 Lithia Way, Ashland, OR 97520",541) 631-0266,https://www.instagram.com/lunacosmotattoos,https://www.facebook.com/groups,https://www.tiktok.com/@inkd.inc,N/A,Ruch,OR,USA,N/A,5.0,2026-06-17 02:56:23
101 Tattoo,90,"101 S Grape St, Medford, OR 97501",541) 499-6650,https://www.instagram.com/101tattooco,https://www.facebook.com/101Tattooco,https://www.tiktok.com/@101.tattoo.co,N/A,Ruch,OR,USA,N/A,4.9,2026-06-17 02:57:31
Capital G's Tattoo,132,"810 Biddle Rd, Medford, OR 97504",541) 500-1060,https://www.instagram.com/capitalgstattoo,https://www.facebook.com/p,https://www.tiktok.com/@capitalgstattoo,N/A,Ruch,OR,USA,N/A,4.9,2026-06-17 02:58:23
Tinta Tattoo,40,"10 N Platt Ave, Eagle Point, OR 97524",541) 816-2299,https://www.instagram.com/blusteelstudio,https://www.facebook.com/Tintatattooep,https://www.tiktok.com/@tattoounleashed,https://blusteelstudio.com,Ruch,OR,USA,N/A,5.0,2026-06-17 03:00:08
Galaxy Ink Tattoos,47,"258 A St Unit 8, Ashland, OR 97520",541) 201-0438,https://www.instagram.com/mdgalaxyink,http://facebook.com/Galaxy-Ink-Tattoos-1138122956281419,https://www.tiktok.com/@inkedmagazine,http://www.galaxyink.com,Ruch,OR,USA,advmediasolutions@charter.net; mdgalaxyink@aol.com,5.0,2026-06-17 03:01:04
Tiger Blood Tattoo,122,"1004 E Jackson St, Medford, OR 97504",541) 200-3890,https://instagram.com/james_one_tattoo,https://www.facebook.com/Tigerbloodtattoos,https://www.tiktok.com/@henadoba,http://tigerbloodtattoo.com,Ruch,OR,USA,tigerbloodtattoo@gmail.com,4.9,2026-06-17 03:02:24
